date,/m/0jgxn,isPartial
2017-01-01,80,False
2017-01-08,95,False
2017-01-15,98,False
2017-01-22,72,False
2017-01-29,78,False
2017-02-05,97,False
2017-02-12,79,False
2017-02-19,87,False
2017-02-26,74,False
2017-03-05,94,False
2017-03-12,82,False
2017-03-19,74,False
2017-03-26,83,False
2017-04-02,69,False
2017-04-09,69,False
2017-04-16,82,False
2017-04-23,70,False
2017-04-30,73,False
2017-05-07,96,False
2017-05-14,76,False
2017-05-21,73,False
2017-05-28,57,False
2017-06-04,71,False
2017-06-11,70,False
2017-06-18,67,False
2017-06-25,62,False
2017-07-02,46,False
2017-07-09,45,False
2017-07-16,52,False
2017-07-23,55,False
2017-07-30,54,False
2017-08-06,81,False
2017-08-13,100,False
2017-08-20,70,False
2017-08-27,82,False
2017-09-03,92,False
2017-09-10,65,False
2017-09-17,89,False
2017-09-24,85,False
2017-10-01,68,False
2017-10-08,86,False
2017-10-15,73,False
2017-10-22,87,False
2017-10-29,79,False
2017-11-05,77,False
2017-11-12,73,False
2017-11-19,63,False
2017-11-26,67,False
2017-12-03,76,False
2017-12-10,63,False
2017-12-17,71,False
2017-12-24,45,False
2017-12-31,75,False
