date,/m/0k_9,isPartial
2017-01-01,82,False
2017-01-08,76,False
2017-01-15,83,False
2017-01-22,68,False
2017-01-29,87,False
2017-02-05,97,False
2017-02-12,93,False
2017-02-19,93,False
2017-02-26,93,False
2017-03-05,85,False
2017-03-12,88,False
2017-03-19,85,False
2017-03-26,90,False
2017-04-02,82,False
2017-04-09,75,False
2017-04-16,88,False
2017-04-23,97,False
2017-04-30,69,False
2017-05-07,86,False
2017-05-14,81,False
2017-05-21,79,False
2017-05-28,100,False
2017-06-04,71,False
2017-06-11,72,False
2017-06-18,76,False
2017-06-25,89,False
2017-07-02,77,False
2017-07-09,70,False
2017-07-16,87,False
2017-07-23,87,False
2017-07-30,60,False
2017-08-06,62,False
2017-08-13,83,False
2017-08-20,65,False
2017-08-27,76,False
2017-09-03,68,False
2017-09-10,70,False
2017-09-17,67,False
2017-09-24,80,False
2017-10-01,69,False
2017-10-08,84,False
2017-10-15,79,False
2017-10-22,100,False
2017-10-29,71,False
2017-11-05,79,False
2017-11-12,75,False
2017-11-19,77,False
2017-11-26,86,False
2017-12-03,74,False
2017-12-10,76,False
2017-12-17,71,False
2017-12-24,91,False
2017-12-31,87,False
