date,/m/03f_cb,isPartial
2012-12-30,85,False
2013-01-06,84,False
2013-01-13,74,False
2013-01-20,0,False
2013-01-27,55,False
2013-02-03,65,False
2013-02-10,84,False
2013-02-17,68,False
2013-02-24,71,False
2013-03-03,0,False
2013-03-10,59,False
2013-03-17,54,False
2013-03-24,60,False
2013-03-31,68,False
2013-04-07,88,False
2013-04-14,70,False
2013-04-21,89,False
2013-04-28,71,False
2013-05-05,0,False
2013-05-12,90,False
2013-05-19,0,False
2013-05-26,67,False
2013-06-02,0,False
2013-06-09,0,False
2013-06-16,56,False
2013-06-23,57,False
2013-06-30,72,False
2013-07-07,79,False
2013-07-14,48,False
2013-07-21,0,False
2013-07-28,100,False
2013-08-04,58,False
2013-08-11,83,False
2013-08-18,59,False
2013-08-25,56,False
2013-09-01,74,False
2013-09-08,0,False
2013-09-15,46,False
2013-09-22,0,False
2013-09-29,72,False
2013-10-06,53,False
2013-10-13,62,False
2013-10-20,71,False
2013-10-27,0,False
2013-11-03,65,False
2013-11-10,65,False
2013-11-17,0,False
2013-11-24,65,False
2013-12-01,77,False
2013-12-08,43,False
2013-12-15,83,False
2013-12-22,50,False
2013-12-29,0,False
