date,/m/06796,isPartial
2012-12-30,53,False
2013-01-06,85,False
2013-01-13,87,False
2013-01-20,91,False
2013-01-27,83,False
2013-02-03,83,False
2013-02-10,84,False
2013-02-17,86,False
2013-02-24,72,False
2013-03-03,84,False
2013-03-10,90,False
2013-03-17,89,False
2013-03-24,75,False
2013-03-31,79,False
2013-04-07,83,False
2013-04-14,81,False
2013-04-21,73,False
2013-04-28,75,False
2013-05-05,80,False
2013-05-12,86,False
2013-05-19,91,False
2013-05-26,72,False
2013-06-02,78,False
2013-06-09,77,False
2013-06-16,74,False
2013-06-23,89,False
2013-06-30,77,False
2013-07-07,75,False
2013-07-14,74,False
2013-07-21,82,False
2013-07-28,72,False
2013-08-04,75,False
2013-08-11,76,False
2013-08-18,81,False
2013-08-25,90,False
2013-09-01,82,False
2013-09-08,92,False
2013-09-15,81,False
2013-09-22,86,False
2013-09-29,85,False
2013-10-06,100,False
2013-10-13,97,False
2013-10-20,99,False
2013-10-27,95,False
2013-11-03,92,False
2013-11-10,92,False
2013-11-17,98,False
2013-11-24,79,False
2013-12-01,82,False
2013-12-08,76,False
2013-12-15,74,False
2013-12-22,51,False
2013-12-29,49,False
