date,/m/0k_9,isPartial
2012-12-30,61,False
2013-01-06,90,False
2013-01-13,84,False
2013-01-20,73,False
2013-01-27,84,False
2013-02-03,85,False
2013-02-10,73,False
2013-02-17,71,False
2013-02-24,76,False
2013-03-03,77,False
2013-03-10,74,False
2013-03-17,100,False
2013-03-24,95,False
2013-03-31,80,False
2013-04-07,88,False
2013-04-14,71,False
2013-04-21,82,False
2013-04-28,81,False
2013-05-05,81,False
2013-05-12,83,False
2013-05-19,88,False
2013-05-26,83,False
2013-06-02,81,False
2013-06-09,89,False
2013-06-16,77,False
2013-06-23,82,False
2013-06-30,60,False
2013-07-07,77,False
2013-07-14,81,False
2013-07-21,71,False
2013-07-28,71,False
2013-08-04,93,False
2013-08-11,85,False
2013-08-18,77,False
2013-08-25,76,False
2013-09-01,81,False
2013-09-08,80,False
2013-09-15,83,False
2013-09-22,85,False
2013-09-29,89,False
2013-10-06,78,False
2013-10-13,90,False
2013-10-20,88,False
2013-10-27,81,False
2013-11-03,96,False
2013-11-10,72,False
2013-11-17,91,False
2013-11-24,81,False
2013-12-01,79,False
2013-12-08,92,False
2013-12-15,79,False
2013-12-22,56,False
2013-12-29,73,False
