date,/m/06796,isPartial
2012-12-30,0,False
2013-01-06,65,False
2013-01-13,93,False
2013-01-20,38,False
2013-01-27,49,False
2013-02-03,50,False
2013-02-10,58,False
2013-02-17,70,False
2013-02-24,56,False
2013-03-03,53,False
2013-03-10,49,False
2013-03-17,55,False
2013-03-24,63,False
2013-03-31,93,False
2013-04-07,78,False
2013-04-14,56,False
2013-04-21,42,False
2013-04-28,60,False
2013-05-05,42,False
2013-05-12,74,False
2013-05-19,78,False
2013-05-26,75,False
2013-06-02,73,False
2013-06-09,77,False
2013-06-16,67,False
2013-06-23,52,False
2013-06-30,66,False
2013-07-07,100,False
2013-07-14,58,False
2013-07-21,63,False
2013-07-28,87,False
2013-08-04,0,False
2013-08-11,0,False
2013-08-18,38,False
2013-08-25,59,False
2013-09-01,75,False
2013-09-08,73,False
2013-09-15,77,False
2013-09-22,64,False
2013-09-29,81,False
2013-10-06,80,False
2013-10-13,88,False
2013-10-20,76,False
2013-10-27,88,False
2013-11-03,58,False
2013-11-10,43,False
2013-11-17,72,False
2013-11-24,57,False
2013-12-01,71,False
2013-12-08,54,False
2013-12-15,67,False
2013-12-22,63,False
2013-12-29,0,False
