date,/m/03f_cb,isPartial
2012-12-30,68,False
2013-01-06,72,False
2013-01-13,57,False
2013-01-20,92,False
2013-01-27,67,False
2013-02-03,0,False
2013-02-10,0,False
2013-02-17,0,False
2013-02-24,71,False
2013-03-03,50,False
2013-03-10,58,False
2013-03-17,82,False
2013-03-24,0,False
2013-03-31,0,False
2013-04-07,56,False
2013-04-14,0,False
2013-04-21,63,False
2013-04-28,69,False
2013-05-05,0,False
2013-05-12,71,False
2013-05-19,0,False
2013-05-26,81,False
2013-06-02,62,False
2013-06-09,0,False
2013-06-16,0,False
2013-06-23,59,False
2013-06-30,0,False
2013-07-07,0,False
2013-07-14,0,False
2013-07-21,0,False
2013-07-28,0,False
2013-08-04,70,False
2013-08-11,98,False
2013-08-18,0,False
2013-08-25,89,False
2013-09-01,69,False
2013-09-08,0,False
2013-09-15,0,False
2013-09-22,100,False
2013-09-29,0,False
2013-10-06,91,False
2013-10-13,65,False
2013-10-20,0,False
2013-10-27,63,False
2013-11-03,0,False
2013-11-10,0,False
2013-11-17,0,False
2013-11-24,68,False
2013-12-01,0,False
2013-12-08,69,False
2013-12-15,0,False
2013-12-22,0,False
2013-12-29,0,False
