date,/m/0k_9,isPartial
2012-12-30,66,False
2013-01-06,74,False
2013-01-13,47,False
2013-01-20,82,False
2013-01-27,62,False
2013-02-03,69,False
2013-02-10,65,False
2013-02-17,78,False
2013-02-24,50,False
2013-03-03,60,False
2013-03-10,56,False
2013-03-17,100,False
2013-03-24,32,False
2013-03-31,79,False
2013-04-07,82,False
2013-04-14,69,False
2013-04-21,81,False
2013-04-28,75,False
2013-05-05,93,False
2013-05-12,65,False
2013-05-19,71,False
2013-05-26,82,False
2013-06-02,69,False
2013-06-09,97,False
2013-06-16,46,False
2013-06-23,54,False
2013-06-30,89,False
2013-07-07,65,False
2013-07-14,76,False
2013-07-21,59,False
2013-07-28,85,False
2013-08-04,65,False
2013-08-11,83,False
2013-08-18,83,False
2013-08-25,59,False
2013-09-01,72,False
2013-09-08,88,False
2013-09-15,54,False
2013-09-22,70,False
2013-09-29,88,False
2013-10-06,77,False
2013-10-13,75,False
2013-10-20,71,False
2013-10-27,77,False
2013-11-03,100,False
2013-11-10,81,False
2013-11-17,72,False
2013-11-24,89,False
2013-12-01,62,False
2013-12-08,78,False
2013-12-15,73,False
2013-12-22,87,False
2013-12-29,95,False
