date,/m/0k_9,isPartial
2012-12-30,56,False
2013-01-06,60,False
2013-01-13,56,False
2013-01-20,68,False
2013-01-27,65,False
2013-02-03,62,False
2013-02-10,69,False
2013-02-17,81,False
2013-02-24,74,False
2013-03-03,78,False
2013-03-10,43,False
2013-03-17,83,False
2013-03-24,68,False
2013-03-31,68,False
2013-04-07,85,False
2013-04-14,59,False
2013-04-21,75,False
2013-04-28,100,False
2013-05-05,79,False
2013-05-12,84,False
2013-05-19,62,False
2013-05-26,78,False
2013-06-02,70,False
2013-06-09,49,False
2013-06-16,76,False
2013-06-23,78,False
2013-06-30,60,False
2013-07-07,38,False
2013-07-14,68,False
2013-07-21,98,False
2013-07-28,60,False
2013-08-04,56,False
2013-08-11,81,False
2013-08-18,82,False
2013-08-25,75,False
2013-09-01,48,False
2013-09-08,73,False
2013-09-15,87,False
2013-09-22,98,False
2013-09-29,81,False
2013-10-06,62,False
2013-10-13,93,False
2013-10-20,85,False
2013-10-27,72,False
2013-11-03,72,False
2013-11-10,70,False
2013-11-17,99,False
2013-11-24,80,False
2013-12-01,73,False
2013-12-08,55,False
2013-12-15,53,False
2013-12-22,59,False
2013-12-29,47,False
