date,/m/0k_9,isPartial
2012-12-30,53,False
2013-01-06,70,False
2013-01-13,67,False
2013-01-20,74,False
2013-01-27,71,False
2013-02-03,74,False
2013-02-10,59,False
2013-02-17,69,False
2013-02-24,68,False
2013-03-03,75,False
2013-03-10,75,False
2013-03-17,61,False
2013-03-24,72,False
2013-03-31,72,False
2013-04-07,84,False
2013-04-14,82,False
2013-04-21,60,False
2013-04-28,71,False
2013-05-05,100,False
2013-05-12,69,False
2013-05-19,68,False
2013-05-26,67,False
2013-06-02,63,False
2013-06-09,71,False
2013-06-16,68,False
2013-06-23,71,False
2013-06-30,50,False
2013-07-07,55,False
2013-07-14,82,False
2013-07-21,54,False
2013-07-28,66,False
2013-08-04,74,False
2013-08-11,69,False
2013-08-18,77,False
2013-08-25,69,False
2013-09-01,86,False
2013-09-08,78,False
2013-09-15,64,False
2013-09-22,78,False
2013-09-29,71,False
2013-10-06,93,False
2013-10-13,70,False
2013-10-20,93,False
2013-10-27,53,False
2013-11-03,76,False
2013-11-10,69,False
2013-11-17,74,False
2013-11-24,68,False
2013-12-01,71,False
2013-12-08,79,False
2013-12-15,66,False
2013-12-22,48,False
2013-12-29,84,False
