date,/m/06796,isPartial
2012-12-30,71,False
2013-01-06,84,False
2013-01-13,79,False
2013-01-20,96,False
2013-01-27,93,False
2013-02-03,74,False
2013-02-10,83,False
2013-02-17,89,False
2013-02-24,84,False
2013-03-03,72,False
2013-03-10,85,False
2013-03-17,90,False
2013-03-24,79,False
2013-03-31,93,False
2013-04-07,87,False
2013-04-14,87,False
2013-04-21,89,False
2013-04-28,88,False
2013-05-05,97,False
2013-05-12,84,False
2013-05-19,75,False
2013-05-26,70,False
2013-06-02,59,False
2013-06-09,74,False
2013-06-16,73,False
2013-06-23,89,False
2013-06-30,98,False
2013-07-07,72,False
2013-07-14,87,False
2013-07-21,94,False
2013-07-28,79,False
2013-08-04,99,False
2013-08-11,59,False
2013-08-18,53,False
2013-08-25,74,False
2013-09-01,75,False
2013-09-08,85,False
2013-09-15,70,False
2013-09-22,77,False
2013-09-29,96,False
2013-10-06,100,False
2013-10-13,92,False
2013-10-20,85,False
2013-10-27,71,False
2013-11-03,78,False
2013-11-10,99,False
2013-11-17,75,False
2013-11-24,58,False
2013-12-01,81,False
2013-12-08,84,False
2013-12-15,47,False
2013-12-22,28,False
2013-12-29,73,False
