date,/m/0k_9,isPartial
2013-12-29,62,False
2014-01-05,72,False
2014-01-12,38,False
2014-01-19,43,False
2014-01-26,37,False
2014-02-02,37,False
2014-02-09,53,False
2014-02-16,38,False
2014-02-23,37,False
2014-03-02,53,False
2014-03-09,36,False
2014-03-16,42,False
2014-03-23,49,False
2014-03-30,37,False
2014-04-06,45,False
2014-04-13,47,False
2014-04-20,53,False
2014-04-27,53,False
2014-05-04,51,False
2014-05-11,42,False
2014-05-18,70,False
2014-05-25,64,False
2014-06-01,43,False
2014-06-08,34,False
2014-06-15,49,False
2014-06-22,36,False
2014-06-29,42,False
2014-07-06,64,False
2014-07-13,45,False
2014-07-20,63,False
2014-07-27,69,False
2014-08-03,57,False
2014-08-10,64,False
2014-08-17,100,False
2014-08-24,43,False
2014-08-31,49,False
2014-09-07,77,False
2014-09-14,62,False
2014-09-21,55,False
2014-09-28,68,False
2014-10-05,43,False
2014-10-12,45,False
2014-10-19,50,False
2014-10-26,52,False
2014-11-02,62,False
2014-11-09,54,False
2014-11-16,50,False
2014-11-23,57,False
2014-11-30,56,False
2014-12-07,48,False
2014-12-14,59,False
2014-12-21,51,False
2014-12-28,43,False
