date,/m/0k_9,isPartial
2013-12-29,67,False
2014-01-05,94,False
2014-01-12,80,False
2014-01-19,56,False
2014-01-26,70,False
2014-02-02,65,False
2014-02-09,86,False
2014-02-16,54,False
2014-02-23,86,False
2014-03-02,69,False
2014-03-09,57,False
2014-03-16,52,False
2014-03-23,92,False
2014-03-30,77,False
2014-04-06,63,False
2014-04-13,74,False
2014-04-20,49,False
2014-04-27,84,False
2014-05-04,67,False
2014-05-11,52,False
2014-05-18,60,False
2014-05-25,45,False
2014-06-01,40,False
2014-06-08,39,False
2014-06-15,53,False
2014-06-22,69,False
2014-06-29,96,False
2014-07-06,67,False
2014-07-13,52,False
2014-07-20,81,False
2014-07-27,56,False
2014-08-03,0,False
2014-08-10,0,False
2014-08-17,83,False
2014-08-24,0,False
2014-08-31,40,False
2014-09-07,54,False
2014-09-14,79,False
2014-09-21,76,False
2014-09-28,88,False
2014-10-05,83,False
2014-10-12,72,False
2014-10-19,70,False
2014-10-26,93,False
2014-11-02,81,False
2014-11-09,60,False
2014-11-16,85,False
2014-11-23,100,False
2014-11-30,56,False
2014-12-07,77,False
2014-12-14,52,False
2014-12-21,49,False
2014-12-28,47,False
