date,/m/0k_9,isPartial
2013-12-29,96,False
2014-01-05,94,False
2014-01-12,95,False
2014-01-19,86,False
2014-01-26,91,False
2014-02-02,88,False
2014-02-09,86,False
2014-02-16,90,False
2014-02-23,89,False
2014-03-02,88,False
2014-03-09,87,False
2014-03-16,87,False
2014-03-23,85,False
2014-03-30,90,False
2014-04-06,86,False
2014-04-13,86,False
2014-04-20,99,False
2014-04-27,87,False
2014-05-04,84,False
2014-05-11,95,False
2014-05-18,85,False
2014-05-25,78,False
2014-06-01,95,False
2014-06-08,92,False
2014-06-15,87,False
2014-06-22,85,False
2014-06-29,87,False
2014-07-06,87,False
2014-07-13,81,False
2014-07-20,89,False
2014-07-27,93,False
2014-08-03,84,False
2014-08-10,87,False
2014-08-17,90,False
2014-08-24,88,False
2014-08-31,84,False
2014-09-07,94,False
2014-09-14,91,False
2014-09-21,95,False
2014-09-28,91,False
2014-10-05,91,False
2014-10-12,99,False
2014-10-19,91,False
2014-10-26,88,False
2014-11-02,95,False
2014-11-09,90,False
2014-11-16,90,False
2014-11-23,87,False
2014-11-30,86,False
2014-12-07,87,False
2014-12-14,91,False
2014-12-21,83,False
2014-12-28,100,False
