date,/m/03f_cb,isPartial
2013-12-29,96,False
2014-01-05,50,False
2014-01-12,43,False
2014-01-19,67,False
2014-01-26,55,False
2014-02-02,65,False
2014-02-09,78,False
2014-02-16,80,False
2014-02-23,33,False
2014-03-02,76,False
2014-03-09,63,False
2014-03-16,47,False
2014-03-23,42,False
2014-03-30,56,False
2014-04-06,71,False
2014-04-13,84,False
2014-04-20,67,False
2014-04-27,59,False
2014-05-04,63,False
2014-05-11,66,False
2014-05-18,57,False
2014-05-25,50,False
2014-06-01,56,False
2014-06-08,48,False
2014-06-15,89,False
2014-06-22,66,False
2014-06-29,54,False
2014-07-06,39,False
2014-07-13,96,False
2014-07-20,51,False
2014-07-27,53,False
2014-08-03,55,False
2014-08-10,84,False
2014-08-17,48,False
2014-08-24,42,False
2014-08-31,56,False
2014-09-07,61,False
2014-09-14,71,False
2014-09-21,50,False
2014-09-28,69,False
2014-10-05,57,False
2014-10-12,80,False
2014-10-19,82,False
2014-10-26,45,False
2014-11-02,66,False
2014-11-09,78,False
2014-11-16,40,False
2014-11-23,64,False
2014-11-30,65,False
2014-12-07,51,False
2014-12-14,72,False
2014-12-21,62,False
2014-12-28,100,False
