date,/m/0jgxn,isPartial
2013-12-29,61,False
2014-01-05,62,False
2014-01-12,62,False
2014-01-19,98,False
2014-01-26,70,False
2014-02-02,100,False
2014-02-09,35,False
2014-02-16,50,False
2014-02-23,99,False
2014-03-02,64,False
2014-03-09,88,False
2014-03-16,47,False
2014-03-23,52,False
2014-03-30,63,False
2014-04-06,0,False
2014-04-13,43,False
2014-04-20,45,False
2014-04-27,51,False
2014-05-04,49,False
2014-05-11,62,False
2014-05-18,54,False
2014-05-25,60,False
2014-06-01,50,False
2014-06-08,47,False
2014-06-15,0,False
2014-06-22,48,False
2014-06-29,0,False
2014-07-06,55,False
2014-07-13,58,False
2014-07-20,0,False
2014-07-27,59,False
2014-08-03,69,False
2014-08-10,97,False
2014-08-17,51,False
2014-08-24,57,False
2014-08-31,43,False
2014-09-07,81,False
2014-09-14,64,False
2014-09-21,0,False
2014-09-28,60,False
2014-10-05,41,False
2014-10-12,51,False
2014-10-19,46,False
2014-10-26,46,False
2014-11-02,46,False
2014-11-09,79,False
2014-11-16,0,False
2014-11-23,68,False
2014-11-30,39,False
2014-12-07,66,False
2014-12-14,44,False
2014-12-21,0,False
2014-12-28,52,False
