date,/m/0jgxn,isPartial
2013-12-29,69,False
2014-01-05,100,False
2014-01-12,100,False
2014-01-19,94,False
2014-01-26,88,False
2014-02-02,98,False
2014-02-09,94,False
2014-02-16,92,False
2014-02-23,83,False
2014-03-02,88,False
2014-03-09,85,False
2014-03-16,82,False
2014-03-23,88,False
2014-03-30,85,False
2014-04-06,89,False
2014-04-13,87,False
2014-04-20,78,False
2014-04-27,76,False
2014-05-04,75,False
2014-05-11,84,False
2014-05-18,83,False
2014-05-25,69,False
2014-06-01,84,False
2014-06-08,74,False
2014-06-15,83,False
2014-06-22,86,False
2014-06-29,80,False
2014-07-06,72,False
2014-07-13,72,False
2014-07-20,66,False
2014-07-27,75,False
2014-08-03,64,False
2014-08-10,73,False
2014-08-17,74,False
2014-08-24,79,False
2014-08-31,83,False
2014-09-07,81,False
2014-09-14,80,False
2014-09-21,89,False
2014-09-28,78,False
2014-10-05,88,False
2014-10-12,87,False
2014-10-19,80,False
2014-10-26,89,False
2014-11-02,87,False
2014-11-09,87,False
2014-11-16,89,False
2014-11-23,76,False
2014-11-30,85,False
2014-12-07,85,False
2014-12-14,83,False
2014-12-21,53,False
2014-12-28,59,False
