date,/m/06796,isPartial
2013-12-29,61,False
2014-01-05,78,False
2014-01-12,81,False
2014-01-19,85,False
2014-01-26,100,False
2014-02-02,74,False
2014-02-09,76,False
2014-02-16,70,False
2014-02-23,74,False
2014-03-02,81,False
2014-03-09,79,False
2014-03-16,86,False
2014-03-23,78,False
2014-03-30,71,False
2014-04-06,68,False
2014-04-13,69,False
2014-04-20,75,False
2014-04-27,71,False
2014-05-04,63,False
2014-05-11,77,False
2014-05-18,82,False
2014-05-25,61,False
2014-06-01,67,False
2014-06-08,62,False
2014-06-15,79,False
2014-06-22,66,False
2014-06-29,51,False
2014-07-06,69,False
2014-07-13,59,False
2014-07-20,60,False
2014-07-27,57,False
2014-08-03,58,False
2014-08-10,56,False
2014-08-17,61,False
2014-08-24,64,False
2014-08-31,70,False
2014-09-07,79,False
2014-09-14,72,False
2014-09-21,85,False
2014-09-28,85,False
2014-10-05,81,False
2014-10-12,78,False
2014-10-19,70,False
2014-10-26,70,False
2014-11-02,72,False
2014-11-09,79,False
2014-11-16,82,False
2014-11-23,79,False
2014-11-30,70,False
2014-12-07,70,False
2014-12-14,64,False
2014-12-21,48,False
2014-12-28,54,False
