date,/m/0k_9,isPartial
2013-12-29,83,False
2014-01-05,89,False
2014-01-12,84,False
2014-01-19,77,False
2014-01-26,84,False
2014-02-02,73,False
2014-02-09,74,False
2014-02-16,89,False
2014-02-23,87,False
2014-03-02,87,False
2014-03-09,76,False
2014-03-16,70,False
2014-03-23,77,False
2014-03-30,72,False
2014-04-06,77,False
2014-04-13,78,False
2014-04-20,81,False
2014-04-27,94,False
2014-05-04,81,False
2014-05-11,77,False
2014-05-18,82,False
2014-05-25,68,False
2014-06-01,78,False
2014-06-08,88,False
2014-06-15,95,False
2014-06-22,83,False
2014-06-29,71,False
2014-07-06,76,False
2014-07-13,71,False
2014-07-20,84,False
2014-07-27,73,False
2014-08-03,81,False
2014-08-10,83,False
2014-08-17,75,False
2014-08-24,83,False
2014-08-31,100,False
2014-09-07,82,False
2014-09-14,79,False
2014-09-21,100,False
2014-09-28,79,False
2014-10-05,71,False
2014-10-12,91,False
2014-10-19,89,False
2014-10-26,93,False
2014-11-02,80,False
2014-11-09,73,False
2014-11-16,90,False
2014-11-23,83,False
2014-11-30,82,False
2014-12-07,81,False
2014-12-14,79,False
2014-12-21,82,False
2014-12-28,75,False
