date,/m/06796,isPartial
2021-12-26,57,False
2022-01-02,77,False
2022-01-09,69,False
2022-01-16,78,False
2022-01-23,73,False
2022-01-30,100,False
2022-02-06,79,False
2022-02-13,84,False
2022-02-20,84,False
2022-02-27,70,False
2022-03-06,84,False
2022-03-13,81,False
2022-03-20,81,False
2022-03-27,88,False
2022-04-03,89,False
2022-04-10,76,False
2022-04-17,79,False
2022-04-24,84,False
2022-05-01,88,False
2022-05-08,82,False
2022-05-15,79,False
2022-05-22,69,False
2022-05-29,69,False
2022-06-05,67,False
2022-06-12,73,False
2022-06-19,64,False
2022-06-26,69,False
2022-07-03,66,False
2022-07-10,56,False
2022-07-17,60,False
2022-07-24,65,False
2022-07-31,57,False
2022-08-07,56,False
2022-08-14,63,False
2022-08-21,68,False
2022-08-28,77,False
2022-09-04,77,False
2022-09-11,66,False
2022-09-18,69,False
2022-09-25,77,False
2022-10-02,72,False
2022-10-09,79,False
2022-10-16,84,False
2022-10-23,74,False
2022-10-30,64,False
2022-11-06,61,False
2022-11-13,76,False
2022-11-20,76,False
2022-11-27,70,False
2022-12-04,67,False
2022-12-11,65,False
2022-12-18,62,False
2022-12-25,67,False
