date,/m/03f_cb,isPartial
2021-12-26,67,False
2022-01-02,48,False
2022-01-09,50,False
2022-01-16,65,False
2022-01-23,53,False
2022-01-30,60,False
2022-02-06,69,False
2022-02-13,89,False
2022-02-20,49,False
2022-02-27,42,False
2022-03-06,50,False
2022-03-13,40,False
2022-03-20,46,False
2022-03-27,53,False
2022-04-03,53,False
2022-04-10,31,False
2022-04-17,38,False
2022-04-24,39,False
2022-05-01,36,False
2022-05-08,37,False
2022-05-15,36,False
2022-05-22,44,False
2022-05-29,44,False
2022-06-05,48,False
2022-06-12,44,False
2022-06-19,48,False
2022-06-26,43,False
2022-07-03,51,False
2022-07-10,41,False
2022-07-17,51,False
2022-07-24,65,False
2022-07-31,50,False
2022-08-07,65,False
2022-08-14,57,False
2022-08-21,61,False
2022-08-28,62,False
2022-09-04,46,False
2022-09-11,57,False
2022-09-18,48,False
2022-09-25,69,False
2022-10-02,70,False
2022-10-09,76,False
2022-10-16,85,False
2022-10-23,100,False
2022-10-30,82,False
2022-11-06,78,False
2022-11-13,69,False
2022-11-20,70,False
2022-11-27,59,False
2022-12-04,65,False
2022-12-11,92,False
2022-12-18,73,False
2022-12-25,75,False
