date,/m/0k_9,isPartial
2021-12-26,0,False
2022-01-02,50,False
2022-01-09,72,False
2022-01-16,91,False
2022-01-23,60,False
2022-01-30,57,False
2022-02-06,63,False
2022-02-13,59,False
2022-02-20,70,False
2022-02-27,68,False
2022-03-06,74,False
2022-03-13,55,False
2022-03-20,38,False
2022-03-27,51,False
2022-04-03,60,False
2022-04-10,56,False
2022-04-17,79,False
2022-04-24,65,False
2022-05-01,66,False
2022-05-08,45,False
2022-05-15,56,False
2022-05-22,100,False
2022-05-29,61,False
2022-06-05,44,False
2022-06-12,65,False
2022-06-19,40,False
2022-06-26,25,False
2022-07-03,46,False
2022-07-10,54,False
2022-07-17,47,False
2022-07-24,57,False
2022-07-31,42,False
2022-08-07,71,False
2022-08-14,51,False
2022-08-21,51,False
2022-08-28,35,False
2022-09-04,59,False
2022-09-11,47,False
2022-09-18,70,False
2022-09-25,65,False
2022-10-02,54,False
2022-10-09,89,False
2022-10-16,70,False
2022-10-23,67,False
2022-10-30,61,False
2022-11-06,75,False
2022-11-13,67,False
2022-11-20,52,False
2022-11-27,41,False
2022-12-04,53,False
2022-12-11,58,False
2022-12-18,58,False
2022-12-25,80,False
