date,/m/03f_cb,isPartial
2021-12-26,68,False
2022-01-02,74,False
2022-01-09,100,False
2022-01-16,76,False
2022-01-23,80,False
2022-01-30,85,False
2022-02-06,88,False
2022-02-13,90,False
2022-02-20,76,False
2022-02-27,84,False
2022-03-06,89,False
2022-03-13,85,False
2022-03-20,87,False
2022-03-27,87,False
2022-04-03,79,False
2022-04-10,74,False
2022-04-17,76,False
2022-04-24,82,False
2022-05-01,76,False
2022-05-08,76,False
2022-05-15,73,False
2022-05-22,77,False
2022-05-29,73,False
2022-06-05,72,False
2022-06-12,61,False
2022-06-19,64,False
2022-06-26,70,False
2022-07-03,62,False
2022-07-10,64,False
2022-07-17,67,False
2022-07-24,66,False
2022-07-31,64,False
2022-08-07,69,False
2022-08-14,64,False
2022-08-21,67,False
2022-08-28,70,False
2022-09-04,68,False
2022-09-11,70,False
2022-09-18,69,False
2022-09-25,73,False
2022-10-02,72,False
2022-10-09,83,False
2022-10-16,82,False
2022-10-23,76,False
2022-10-30,84,False
2022-11-06,90,False
2022-11-13,85,False
2022-11-20,75,False
2022-11-27,73,False
2022-12-04,72,False
2022-12-11,78,False
2022-12-18,74,False
2022-12-25,67,False
