date,/m/03f_cb,isPartial
2021-12-26,61,False
2022-01-02,73,False
2022-01-09,78,False
2022-01-16,62,False
2022-01-23,63,False
2022-01-30,78,False
2022-02-06,69,False
2022-02-13,83,False
2022-02-20,70,False
2022-02-27,100,False
2022-03-06,73,False
2022-03-13,79,False
2022-03-20,65,False
2022-03-27,88,False
2022-04-03,82,False
2022-04-10,56,False
2022-04-17,70,False
2022-04-24,59,False
2022-05-01,56,False
2022-05-08,60,False
2022-05-15,53,False
2022-05-22,56,False
2022-05-29,61,False
2022-06-05,58,False
2022-06-12,60,False
2022-06-19,49,False
2022-06-26,70,False
2022-07-03,66,False
2022-07-10,61,False
2022-07-17,66,False
2022-07-24,60,False
2022-07-31,72,False
2022-08-07,63,False
2022-08-14,65,False
2022-08-21,70,False
2022-08-28,66,False
2022-09-04,61,False
2022-09-11,67,False
2022-09-18,60,False
2022-09-25,72,False
2022-10-02,75,False
2022-10-09,90,False
2022-10-16,84,False
2022-10-23,74,False
2022-10-30,83,False
2022-11-06,90,False
2022-11-13,100,False
2022-11-20,78,False
2022-11-27,76,False
2022-12-04,75,False
2022-12-11,87,False
2022-12-18,80,False
2022-12-25,80,False
