date,/m/06796,isPartial
2021-12-26,59,False
2022-01-02,84,False
2022-01-09,100,False
2022-01-16,91,False
2022-01-23,84,False
2022-01-30,90,False
2022-02-06,85,False
2022-02-13,87,False
2022-02-20,82,False
2022-02-27,76,False
2022-03-06,84,False
2022-03-13,85,False
2022-03-20,89,False
2022-03-27,81,False
2022-04-03,92,False
2022-04-10,61,False
2022-04-17,82,False
2022-04-24,85,False
2022-05-01,82,False
2022-05-08,80,False
2022-05-15,76,False
2022-05-22,65,False
2022-05-29,84,False
2022-06-05,73,False
2022-06-12,72,False
2022-06-19,73,False
2022-06-26,72,False
2022-07-03,71,False
2022-07-10,72,False
2022-07-17,70,False
2022-07-24,71,False
2022-07-31,76,False
2022-08-07,73,False
2022-08-14,68,False
2022-08-21,74,False
2022-08-28,77,False
2022-09-04,76,False
2022-09-11,77,False
2022-09-18,81,False
2022-09-25,79,False
2022-10-02,76,False
2022-10-09,81,False
2022-10-16,84,False
2022-10-23,81,False
2022-10-30,81,False
2022-11-06,89,False
2022-11-13,83,False
2022-11-20,77,False
2022-11-27,74,False
2022-12-04,78,False
2022-12-11,76,False
2022-12-18,67,False
2022-12-25,48,False
