date,/m/03f_cb,isPartial
2021-12-26,100,False
2022-01-02,86,False
2022-01-09,68,False
2022-01-16,70,False
2022-01-23,58,False
2022-01-30,73,False
2022-02-06,71,False
2022-02-13,70,False
2022-02-20,77,False
2022-02-27,75,False
2022-03-06,81,False
2022-03-13,77,False
2022-03-20,56,False
2022-03-27,71,False
2022-04-03,52,False
2022-04-10,69,False
2022-04-17,69,False
2022-04-24,63,False
2022-05-01,51,False
2022-05-08,51,False
2022-05-15,56,False
2022-05-22,62,False
2022-05-29,55,False
2022-06-05,67,False
2022-06-12,64,False
2022-06-19,64,False
2022-06-26,64,False
2022-07-03,59,False
2022-07-10,63,False
2022-07-17,69,False
2022-07-24,74,False
2022-07-31,69,False
2022-08-07,70,False
2022-08-14,76,False
2022-08-21,66,False
2022-08-28,63,False
2022-09-04,65,False
2022-09-11,54,False
2022-09-18,67,False
2022-09-25,67,False
2022-10-02,77,False
2022-10-09,87,False
2022-10-16,78,False
2022-10-23,78,False
2022-10-30,77,False
2022-11-06,89,False
2022-11-13,84,False
2022-11-20,70,False
2022-11-27,70,False
2022-12-04,68,False
2022-12-11,69,False
2022-12-18,66,False
2022-12-25,66,False
