date,/m/0k_9,isPartial
2021-12-26,65,False
2022-01-02,90,False
2022-01-09,68,False
2022-01-16,74,False
2022-01-23,83,False
2022-01-30,66,False
2022-02-06,60,False
2022-02-13,61,False
2022-02-20,73,False
2022-02-27,64,False
2022-03-06,70,False
2022-03-13,78,False
2022-03-20,89,False
2022-03-27,78,False
2022-04-03,100,False
2022-04-10,83,False
2022-04-17,85,False
2022-04-24,78,False
2022-05-01,67,False
2022-05-08,71,False
2022-05-15,64,False
2022-05-22,55,False
2022-05-29,50,False
2022-06-05,51,False
2022-06-12,67,False
2022-06-19,43,False
2022-06-26,64,False
2022-07-03,61,False
2022-07-10,57,False
2022-07-17,51,False
2022-07-24,54,False
2022-07-31,75,False
2022-08-07,72,False
2022-08-14,72,False
2022-08-21,64,False
2022-08-28,57,False
2022-09-04,52,False
2022-09-11,52,False
2022-09-18,42,False
2022-09-25,63,False
2022-10-02,58,False
2022-10-09,94,False
2022-10-16,68,False
2022-10-23,83,False
2022-10-30,75,False
2022-11-06,68,False
2022-11-13,89,False
2022-11-20,64,False
2022-11-27,79,False
2022-12-04,77,False
2022-12-11,75,False
2022-12-18,84,False
2022-12-25,63,False
