date,/m/03f_cb,isPartial
2010-12-26,0,False
2011-01-02,0,False
2011-01-09,0,False
2011-01-16,64,False
2011-01-23,51,False
2011-01-30,63,False
2011-02-06,63,False
2011-02-13,57,False
2011-02-20,90,False
2011-02-27,71,False
2011-03-06,100,False
2011-03-13,57,False
2011-03-20,56,False
2011-03-27,71,False
2011-04-03,71,False
2011-04-10,45,False
2011-04-17,0,False
2011-04-24,0,False
2011-05-01,0,False
2011-05-08,60,False
2011-05-15,50,False
2011-05-22,55,False
2011-05-29,0,False
2011-06-05,50,False
2011-06-12,66,False
2011-06-19,72,False
2011-06-26,0,False
2011-07-03,73,False
2011-07-10,52,False
2011-07-17,0,False
2011-07-24,80,False
2011-07-31,55,False
2011-08-07,88,False
2011-08-14,0,False
2011-08-21,59,False
2011-08-28,70,False
2011-09-04,52,False
2011-09-11,55,False
2011-09-18,61,False
2011-09-25,52,False
2011-10-02,45,False
2011-10-09,0,False
2011-10-16,44,False
2011-10-23,82,False
2011-10-30,89,False
2011-11-06,65,False
2011-11-13,0,False
2011-11-20,0,False
2011-11-27,87,False
2011-12-04,93,False
2011-12-11,40,False
2011-12-18,48,False
2011-12-25,55,False
