date,/m/03f_cb,isPartial
2010-12-26,65,False
2011-01-02,97,False
2011-01-09,60,False
2011-01-16,88,False
2011-01-23,84,False
2011-01-30,82,False
2011-02-06,69,False
2011-02-13,77,False
2011-02-20,70,False
2011-02-27,75,False
2011-03-06,80,False
2011-03-13,67,False
2011-03-20,66,False
2011-03-27,83,False
2011-04-03,60,False
2011-04-10,53,False
2011-04-17,60,False
2011-04-24,75,False
2011-05-01,73,False
2011-05-08,70,False
2011-05-15,89,False
2011-05-22,81,False
2011-05-29,86,False
2011-06-05,66,False
2011-06-12,73,False
2011-06-19,78,False
2011-06-26,58,False
2011-07-03,71,False
2011-07-10,69,False
2011-07-17,69,False
2011-07-24,80,False
2011-07-31,69,False
2011-08-07,80,False
2011-08-14,69,False
2011-08-21,74,False
2011-08-28,79,False
2011-09-04,65,False
2011-09-11,55,False
2011-09-18,62,False
2011-09-25,72,False
2011-10-02,67,False
2011-10-09,73,False
2011-10-16,67,False
2011-10-23,74,False
2011-10-30,65,False
2011-11-06,100,False
2011-11-13,95,False
2011-11-20,92,False
2011-11-27,82,False
2011-12-04,84,False
2011-12-11,83,False
2011-12-18,69,False
2011-12-25,55,False
