date,/m/03f_cb,isPartial
2010-12-26,68,False
2011-01-02,73,False
2011-01-09,63,False
2011-01-16,68,False
2011-01-23,55,False
2011-01-30,69,False
2011-02-06,75,False
2011-02-13,100,False
2011-02-20,63,False
2011-02-27,72,False
2011-03-06,67,False
2011-03-13,61,False
2011-03-20,62,False
2011-03-27,70,False
2011-04-03,70,False
2011-04-10,63,False
2011-04-17,60,False
2011-04-24,70,False
2011-05-01,68,False
2011-05-08,74,False
2011-05-15,84,False
2011-05-22,76,False
2011-05-29,87,False
2011-06-05,72,False
2011-06-12,73,False
2011-06-19,70,False
2011-06-26,71,False
2011-07-03,81,False
2011-07-10,65,False
2011-07-17,80,False
2011-07-24,79,False
2011-07-31,70,False
2011-08-07,91,False
2011-08-14,83,False
2011-08-21,73,False
2011-08-28,87,False
2011-09-04,84,False
2011-09-11,78,False
2011-09-18,70,False
2011-09-25,75,False
2011-10-02,60,False
2011-10-09,57,False
2011-10-16,72,False
2011-10-23,66,False
2011-10-30,74,False
2011-11-06,85,False
2011-11-13,85,False
2011-11-20,89,False
2011-11-27,84,False
2011-12-04,80,False
2011-12-11,78,False
2011-12-18,54,False
2011-12-25,73,False
