date,/m/03f_cb,isPartial
2010-12-26,0,False
2011-01-02,74,False
2011-01-09,87,False
2011-01-16,76,False
2011-01-23,74,False
2011-01-30,64,False
2011-02-06,53,False
2011-02-13,74,False
2011-02-20,62,False
2011-02-27,96,False
2011-03-06,96,False
2011-03-13,65,False
2011-03-20,74,False
2011-03-27,76,False
2011-04-03,75,False
2011-04-10,63,False
2011-04-17,61,False
2011-04-24,93,False
2011-05-01,87,False
2011-05-08,70,False
2011-05-15,89,False
2011-05-22,59,False
2011-05-29,79,False
2011-06-05,65,False
2011-06-12,45,False
2011-06-19,55,False
2011-06-26,57,False
2011-07-03,92,False
2011-07-10,71,False
2011-07-17,86,False
2011-07-24,67,False
2011-07-31,47,False
2011-08-07,77,False
2011-08-14,40,False
2011-08-21,67,False
2011-08-28,67,False
2011-09-04,59,False
2011-09-11,65,False
2011-09-18,75,False
2011-09-25,84,False
2011-10-02,91,False
2011-10-09,92,False
2011-10-16,75,False
2011-10-23,93,False
2011-10-30,68,False
2011-11-06,77,False
2011-11-13,100,False
2011-11-20,75,False
2011-11-27,87,False
2011-12-04,69,False
2011-12-11,72,False
2011-12-18,88,False
2011-12-25,68,False
