date,/m/03f_cb,isPartial
2010-12-26,57,False
2011-01-02,53,False
2011-01-09,60,False
2011-01-16,64,False
2011-01-23,59,False
2011-01-30,56,False
2011-02-06,64,False
2011-02-13,59,False
2011-02-20,56,False
2011-02-27,58,False
2011-03-06,64,False
2011-03-13,58,False
2011-03-20,60,False
2011-03-27,67,False
2011-04-03,72,False
2011-04-10,70,False
2011-04-17,67,False
2011-04-24,85,False
2011-05-01,61,False
2011-05-08,57,False
2011-05-15,66,False
2011-05-22,60,False
2011-05-29,61,False
2011-06-05,55,False
2011-06-12,50,False
2011-06-19,54,False
2011-06-26,55,False
2011-07-03,51,False
2011-07-10,56,False
2011-07-17,57,False
2011-07-24,61,False
2011-07-31,55,False
2011-08-07,59,False
2011-08-14,63,False
2011-08-21,59,False
2011-08-28,60,False
2011-09-04,47,False
2011-09-11,59,False
2011-09-18,64,False
2011-09-25,66,False
2011-10-02,73,False
2011-10-09,66,False
2011-10-16,68,False
2011-10-23,66,False
2011-10-30,61,False
2011-11-06,76,False
2011-11-13,71,False
2011-11-20,69,False
2011-11-27,100,False
2011-12-04,76,False
2011-12-11,66,False
2011-12-18,55,False
2011-12-25,64,False
