date,/m/06796,isPartial
2014-12-28,63,False
2015-01-04,72,False
2015-01-11,63,False
2015-01-18,37,False
2015-01-25,89,False
2015-02-01,68,False
2015-02-08,67,False
2015-02-15,75,False
2015-02-22,100,False
2015-03-01,77,False
2015-03-08,69,False
2015-03-15,80,False
2015-03-22,89,False
2015-03-29,98,False
2015-04-05,68,False
2015-04-12,60,False
2015-04-19,96,False
2015-04-26,39,False
2015-05-03,77,False
2015-05-10,51,False
2015-05-17,97,False
2015-05-24,78,False
2015-05-31,91,False
2015-06-07,74,False
2015-06-14,41,False
2015-06-21,78,False
2015-06-28,54,False
2015-07-05,62,False
2015-07-12,50,False
2015-07-19,53,False
2015-07-26,62,False
2015-08-02,63,False
2015-08-09,74,False
2015-08-16,79,False
2015-08-23,51,False
2015-08-30,61,False
2015-09-06,60,False
2015-09-13,73,False
2015-09-20,60,False
2015-09-27,76,False
2015-10-04,76,False
2015-10-11,71,False
2015-10-18,78,False
2015-10-25,72,False
2015-11-01,69,False
2015-11-08,73,False
2015-11-15,71,False
2015-11-22,69,False
2015-11-29,77,False
2015-12-06,56,False
2015-12-13,84,False
2015-12-20,47,False
2015-12-27,45,False
