date,/m/0k_9,isPartial
2014-12-28,48,False
2015-01-04,66,False
2015-01-11,79,False
2015-01-18,57,False
2015-01-25,56,False
2015-02-01,58,False
2015-02-08,54,False
2015-02-15,67,False
2015-02-22,63,False
2015-03-01,62,False
2015-03-08,42,False
2015-03-15,48,False
2015-03-22,57,False
2015-03-29,93,False
2015-04-05,77,False
2015-04-12,100,False
2015-04-19,61,False
2015-04-26,51,False
2015-05-03,87,False
2015-05-10,73,False
2015-05-17,65,False
2015-05-24,73,False
2015-05-31,46,False
2015-06-07,54,False
2015-06-14,62,False
2015-06-21,69,False
2015-06-28,60,False
2015-07-05,59,False
2015-07-12,77,False
2015-07-19,75,False
2015-07-26,89,False
2015-08-02,54,False
2015-08-09,89,False
2015-08-16,62,False
2015-08-23,67,False
2015-08-30,78,False
2015-09-06,96,False
2015-09-13,62,False
2015-09-20,73,False
2015-09-27,55,False
2015-10-04,66,False
2015-10-11,71,False
2015-10-18,67,False
2015-10-25,53,False
2015-11-01,46,False
2015-11-08,50,False
2015-11-15,50,False
2015-11-22,66,False
2015-11-29,69,False
2015-12-06,64,False
2015-12-13,37,False
2015-12-20,66,False
2015-12-27,64,False
