date,/m/06796,isPartial
2014-12-28,45,False
2015-01-04,55,False
2015-01-11,84,False
2015-01-18,99,False
2015-01-25,71,False
2015-02-01,83,False
2015-02-08,82,False
2015-02-15,55,False
2015-02-22,75,False
2015-03-01,75,False
2015-03-08,83,False
2015-03-15,71,False
2015-03-22,90,False
2015-03-29,100,False
2015-04-05,42,False
2015-04-12,76,False
2015-04-19,94,False
2015-04-26,75,False
2015-05-03,80,False
2015-05-10,81,False
2015-05-17,98,False
2015-05-24,83,False
2015-05-31,74,False
2015-06-07,86,False
2015-06-14,80,False
2015-06-21,70,False
2015-06-28,57,False
2015-07-05,42,False
2015-07-12,61,False
2015-07-19,71,False
2015-07-26,43,False
2015-08-02,98,False
2015-08-09,41,False
2015-08-16,62,False
2015-08-23,80,False
2015-08-30,61,False
2015-09-06,77,False
2015-09-13,60,False
2015-09-20,81,False
2015-09-27,69,False
2015-10-04,80,False
2015-10-11,95,False
2015-10-18,63,False
2015-10-25,42,False
2015-11-01,79,False
2015-11-08,99,False
2015-11-15,59,False
2015-11-22,88,False
2015-11-29,81,False
2015-12-06,0,False
2015-12-13,86,False
2015-12-20,64,False
2015-12-27,0,False
