date,/m/03f_cb,isPartial
2014-12-28,51,False
2015-01-04,67,False
2015-01-11,57,False
2015-01-18,61,False
2015-01-25,72,False
2015-02-01,59,False
2015-02-08,50,False
2015-02-15,60,False
2015-02-22,35,False
2015-03-01,50,False
2015-03-08,0,False
2015-03-15,63,False
2015-03-22,57,False
2015-03-29,49,False
2015-04-05,70,False
2015-04-12,50,False
2015-04-19,47,False
2015-04-26,44,False
2015-05-03,49,False
2015-05-10,52,False
2015-05-17,0,False
2015-05-24,58,False
2015-05-31,42,False
2015-06-07,48,False
2015-06-14,83,False
2015-06-21,86,False
2015-06-28,0,False
2015-07-05,50,False
2015-07-12,0,False
2015-07-19,48,False
2015-07-26,45,False
2015-08-02,0,False
2015-08-09,0,False
2015-08-16,0,False
2015-08-23,43,False
2015-08-30,39,False
2015-09-06,66,False
2015-09-13,67,False
2015-09-20,81,False
2015-09-27,88,False
2015-10-04,78,False
2015-10-11,64,False
2015-10-18,79,False
2015-10-25,53,False
2015-11-01,56,False
2015-11-08,71,False
2015-11-15,86,False
2015-11-22,54,False
2015-11-29,100,False
2015-12-06,59,False
2015-12-13,58,False
2015-12-20,58,False
2015-12-27,52,False
