date,/m/06796,isPartial
2014-12-28,49,False
2015-01-04,92,False
2015-01-11,95,False
2015-01-18,91,False
2015-01-25,94,False
2015-02-01,91,False
2015-02-08,88,False
2015-02-15,89,False
2015-02-22,100,False
2015-03-01,85,False
2015-03-08,90,False
2015-03-15,86,False
2015-03-22,85,False
2015-03-29,70,False
2015-04-05,72,False
2015-04-12,86,False
2015-04-19,83,False
2015-04-26,73,False
2015-05-03,84,False
2015-05-10,69,False
2015-05-17,82,False
2015-05-24,73,False
2015-05-31,78,False
2015-06-07,82,False
2015-06-14,86,False
2015-06-21,78,False
2015-06-28,70,False
2015-07-05,77,False
2015-07-12,80,False
2015-07-19,75,False
2015-07-26,76,False
2015-08-02,64,False
2015-08-09,78,False
2015-08-16,72,False
2015-08-23,74,False
2015-08-30,78,False
2015-09-06,80,False
2015-09-13,83,False
2015-09-20,81,False
2015-09-27,81,False
2015-10-04,79,False
2015-10-11,84,False
2015-10-18,87,False
2015-10-25,83,False
2015-11-01,85,False
2015-11-08,86,False
2015-11-15,85,False
2015-11-22,81,False
2015-11-29,79,False
2015-12-06,82,False
2015-12-13,67,False
2015-12-20,49,False
2015-12-27,46,False
