date,/m/03f_cb,isPartial
2014-12-28,65,False
2015-01-04,93,False
2015-01-11,88,False
2015-01-18,87,False
2015-01-25,77,False
2015-02-01,77,False
2015-02-08,67,False
2015-02-15,100,False
2015-02-22,64,False
2015-03-01,80,False
2015-03-08,70,False
2015-03-15,100,False
2015-03-22,99,False
2015-03-29,68,False
2015-04-05,82,False
2015-04-12,66,False
2015-04-19,74,False
2015-04-26,90,False
2015-05-03,79,False
2015-05-10,90,False
2015-05-17,65,False
2015-05-24,56,False
2015-05-31,70,False
2015-06-07,96,False
2015-06-14,70,False
2015-06-21,81,False
2015-06-28,85,False
2015-07-05,84,False
2015-07-12,80,False
2015-07-19,79,False
2015-07-26,73,False
2015-08-02,60,False
2015-08-09,71,False
2015-08-16,72,False
2015-08-23,85,False
2015-08-30,62,False
2015-09-06,80,False
2015-09-13,88,False
2015-09-20,88,False
2015-09-27,75,False
2015-10-04,69,False
2015-10-11,91,False
2015-10-18,88,False
2015-10-25,74,False
2015-11-01,76,False
2015-11-08,77,False
2015-11-15,78,False
2015-11-22,71,False
2015-11-29,72,False
2015-12-06,75,False
2015-12-13,91,False
2015-12-20,89,False
2015-12-27,73,False
