date,/m/0k_9,isPartial
2014-12-28,77,False
2015-01-04,76,False
2015-01-11,85,False
2015-01-18,88,False
2015-01-25,81,False
2015-02-01,80,False
2015-02-08,78,False
2015-02-15,95,False
2015-02-22,97,False
2015-03-01,96,False
2015-03-08,96,False
2015-03-15,92,False
2015-03-22,85,False
2015-03-29,96,False
2015-04-05,93,False
2015-04-12,100,False
2015-04-19,98,False
2015-04-26,94,False
2015-05-03,93,False
2015-05-10,84,False
2015-05-17,83,False
2015-05-24,87,False
2015-05-31,87,False
2015-06-07,82,False
2015-06-14,83,False
2015-06-21,83,False
2015-06-28,80,False
2015-07-05,78,False
2015-07-12,79,False
2015-07-19,82,False
2015-07-26,85,False
2015-08-02,88,False
2015-08-09,95,False
2015-08-16,88,False
2015-08-23,94,False
2015-08-30,90,False
2015-09-06,92,False
2015-09-13,93,False
2015-09-20,95,False
2015-09-27,86,False
2015-10-04,88,False
2015-10-11,90,False
2015-10-18,92,False
2015-10-25,87,False
2015-11-01,89,False
2015-11-08,90,False
2015-11-15,94,False
2015-11-22,86,False
2015-11-29,92,False
2015-12-06,83,False
2015-12-13,92,False
2015-12-20,80,False
2015-12-27,90,False
