date,/m/0jgxn,isPartial
2014-12-28,56,False
2015-01-04,73,False
2015-01-11,85,False
2015-01-18,98,False
2015-01-25,83,False
2015-02-01,87,False
2015-02-08,87,False
2015-02-15,83,False
2015-02-22,100,False
2015-03-01,85,False
2015-03-08,94,False
2015-03-15,78,False
2015-03-22,84,False
2015-03-29,75,False
2015-04-05,77,False
2015-04-12,78,False
2015-04-19,70,False
2015-04-26,67,False
2015-05-03,76,False
2015-05-10,78,False
2015-05-17,81,False
2015-05-24,66,False
2015-05-31,69,False
2015-06-07,80,False
2015-06-14,73,False
2015-06-21,70,False
2015-06-28,77,False
2015-07-05,69,False
2015-07-12,75,False
2015-07-19,66,False
2015-07-26,65,False
2015-08-02,59,False
2015-08-09,49,False
2015-08-16,62,False
2015-08-23,68,False
2015-08-30,76,False
2015-09-06,84,False
2015-09-13,85,False
2015-09-20,87,False
2015-09-27,84,False
2015-10-04,86,False
2015-10-11,85,False
2015-10-18,85,False
2015-10-25,80,False
2015-11-01,81,False
2015-11-08,82,False
2015-11-15,84,False
2015-11-22,75,False
2015-11-29,78,False
2015-12-06,69,False
2015-12-13,78,False
2015-12-20,60,False
2015-12-27,66,False
