date,/m/0jgxn,isPartial
2014-12-28,65,False
2015-01-04,92,False
2015-01-11,86,False
2015-01-18,81,False
2015-01-25,79,False
2015-02-01,100,False
2015-02-08,75,False
2015-02-15,72,False
2015-02-22,82,False
2015-03-01,77,False
2015-03-08,84,False
2015-03-15,80,False
2015-03-22,92,False
2015-03-29,90,False
2015-04-05,70,False
2015-04-12,81,False
2015-04-19,82,False
2015-04-26,85,False
2015-05-03,90,False
2015-05-10,72,False
2015-05-17,84,False
2015-05-24,82,False
2015-05-31,83,False
2015-06-07,88,False
2015-06-14,72,False
2015-06-21,80,False
2015-06-28,80,False
2015-07-05,68,False
2015-07-12,66,False
2015-07-19,61,False
2015-07-26,66,False
2015-08-02,76,False
2015-08-09,77,False
2015-08-16,87,False
2015-08-23,83,False
2015-08-30,81,False
2015-09-06,86,False
2015-09-13,91,False
2015-09-20,82,False
2015-09-27,100,False
2015-10-04,78,False
2015-10-11,87,False
2015-10-18,83,False
2015-10-25,86,False
2015-11-01,75,False
2015-11-08,91,False
2015-11-15,98,False
2015-11-22,85,False
2015-11-29,88,False
2015-12-06,94,False
2015-12-13,90,False
2015-12-20,68,False
2015-12-27,65,False
