date,/m/0jgxn,isPartial
2014-12-28,55,False
2015-01-04,76,False
2015-01-11,83,False
2015-01-18,82,False
2015-01-25,100,False
2015-02-01,77,False
2015-02-08,81,False
2015-02-15,89,False
2015-02-22,91,False
2015-03-01,85,False
2015-03-08,88,False
2015-03-15,79,False
2015-03-22,87,False
2015-03-29,73,False
2015-04-05,88,False
2015-04-12,80,False
2015-04-19,76,False
2015-04-26,83,False
2015-05-03,85,False
2015-05-10,79,False
2015-05-17,80,False
2015-05-24,82,False
2015-05-31,83,False
2015-06-07,78,False
2015-06-14,70,False
2015-06-21,77,False
2015-06-28,69,False
2015-07-05,72,False
2015-07-12,74,False
2015-07-19,71,False
2015-07-26,76,False
2015-08-02,72,False
2015-08-09,67,False
2015-08-16,70,False
2015-08-23,73,False
2015-08-30,78,False
2015-09-06,80,False
2015-09-13,83,False
2015-09-20,87,False
2015-09-27,93,False
2015-10-04,85,False
2015-10-11,81,False
2015-10-18,80,False
2015-10-25,83,False
2015-11-01,93,False
2015-11-08,84,False
2015-11-15,80,False
2015-11-22,83,False
2015-11-29,76,False
2015-12-06,76,False
2015-12-13,87,False
2015-12-20,56,False
2015-12-27,67,False
