date,/m/0k_9,isPartial
2012-01-01,67,False
2012-01-08,62,False
2012-01-15,54,False
2012-01-22,68,False
2012-01-29,62,False
2012-02-05,70,False
2012-02-12,69,False
2012-02-19,62,False
2012-02-26,49,False
2012-03-04,72,False
2012-03-11,88,False
2012-03-18,66,False
2012-03-25,77,False
2012-04-01,65,False
2012-04-08,78,False
2012-04-15,76,False
2012-04-22,73,False
2012-04-29,48,False
2012-05-06,67,False
2012-05-13,77,False
2012-05-20,70,False
2012-05-27,77,False
2012-06-03,75,False
2012-06-10,100,False
2012-06-17,73,False
2012-06-24,68,False
2012-07-01,60,False
2012-07-08,71,False
2012-07-15,57,False
2012-07-22,83,False
2012-07-29,80,False
2012-08-05,72,False
2012-08-12,62,False
2012-08-19,74,False
2012-08-26,67,False
2012-09-02,74,False
2012-09-09,61,False
2012-09-16,81,False
2012-09-23,66,False
2012-09-30,77,False
2012-10-07,69,False
2012-10-14,81,False
2012-10-21,76,False
2012-10-28,88,False
2012-11-04,90,False
2012-11-11,70,False
2012-11-18,88,False
2012-11-25,95,False
2012-12-02,79,False
2012-12-09,73,False
2012-12-16,63,False
2012-12-23,81,False
2012-12-30,69,False
