date,/m/03f_cb,isPartial
2012-01-01,78,False
2012-01-08,80,False
2012-01-15,88,False
2012-01-22,95,False
2012-01-29,78,False
2012-02-05,77,False
2012-02-12,83,False
2012-02-19,77,False
2012-02-26,79,False
2012-03-04,73,False
2012-03-11,75,False
2012-03-18,90,False
2012-03-25,88,False
2012-04-01,68,False
2012-04-08,78,False
2012-04-15,98,False
2012-04-22,84,False
2012-04-29,91,False
2012-05-06,70,False
2012-05-13,79,False
2012-05-20,79,False
2012-05-27,59,False
2012-06-03,78,False
2012-06-10,74,False
2012-06-17,88,False
2012-06-24,81,False
2012-07-01,72,False
2012-07-08,66,False
2012-07-15,60,False
2012-07-22,79,False
2012-07-29,75,False
2012-08-05,68,False
2012-08-12,67,False
2012-08-19,100,False
2012-08-26,61,False
2012-09-02,72,False
2012-09-09,80,False
2012-09-16,80,False
2012-09-23,74,False
2012-09-30,74,False
2012-10-07,76,False
2012-10-14,69,False
2012-10-21,68,False
2012-10-28,77,False
2012-11-04,86,False
2012-11-11,65,False
2012-11-18,88,False
2012-11-25,75,False
2012-12-02,74,False
2012-12-09,86,False
2012-12-16,77,False
2012-12-23,65,False
2012-12-30,80,False
