date,/m/06796,isPartial
2012-01-01,96,False
2012-01-08,69,False
2012-01-15,67,False
2012-01-22,59,False
2012-01-29,89,False
2012-02-05,67,False
2012-02-12,70,False
2012-02-19,80,False
2012-02-26,67,False
2012-03-04,57,False
2012-03-11,53,False
2012-03-18,57,False
2012-03-25,74,False
2012-04-01,59,False
2012-04-08,79,False
2012-04-15,82,False
2012-04-22,66,False
2012-04-29,67,False
2012-05-06,71,False
2012-05-13,57,False
2012-05-20,56,False
2012-05-27,83,False
2012-06-03,70,False
2012-06-10,75,False
2012-06-17,74,False
2012-06-24,55,False
2012-07-01,70,False
2012-07-08,50,False
2012-07-15,82,False
2012-07-22,75,False
2012-07-29,66,False
2012-08-05,46,False
2012-08-12,68,False
2012-08-19,72,False
2012-08-26,70,False
2012-09-02,63,False
2012-09-09,59,False
2012-09-16,70,False
2012-09-23,51,False
2012-09-30,64,False
2012-10-07,100,False
2012-10-14,61,False
2012-10-21,52,False
2012-10-28,50,False
2012-11-04,64,False
2012-11-11,65,False
2012-11-18,59,False
2012-11-25,54,False
2012-12-02,52,False
2012-12-09,59,False
2012-12-16,53,False
2012-12-23,35,False
2012-12-30,62,False
