date,/m/06796,isPartial
2012-01-01,75,False
2012-01-08,88,False
2012-01-15,84,False
2012-01-22,95,False
2012-01-29,96,False
2012-02-05,71,False
2012-02-12,91,False
2012-02-19,87,False
2012-02-26,86,False
2012-03-04,100,False
2012-03-11,90,False
2012-03-18,88,False
2012-03-25,91,False
2012-04-01,81,False
2012-04-08,60,False
2012-04-15,72,False
2012-04-22,72,False
2012-04-29,82,False
2012-05-06,79,False
2012-05-13,89,False
2012-05-20,88,False
2012-05-27,79,False
2012-06-03,66,False
2012-06-10,89,False
2012-06-17,93,False
2012-06-24,71,False
2012-07-01,75,False
2012-07-08,76,False
2012-07-15,63,False
2012-07-22,47,False
2012-07-29,48,False
2012-08-05,61,False
2012-08-12,71,False
2012-08-19,84,False
2012-08-26,69,False
2012-09-02,83,False
2012-09-09,83,False
2012-09-16,70,False
2012-09-23,80,False
2012-09-30,88,False
2012-10-07,83,False
2012-10-14,84,False
2012-10-21,81,False
2012-10-28,93,False
2012-11-04,73,False
2012-11-11,78,False
2012-11-18,87,False
2012-11-25,78,False
2012-12-02,86,False
2012-12-09,79,False
2012-12-16,70,False
2012-12-23,42,False
2012-12-30,40,False
