date,/m/03f_cb,isPartial
2012-01-01,60,False
2012-01-08,64,False
2012-01-15,86,False
2012-01-22,94,False
2012-01-29,84,False
2012-02-05,70,False
2012-02-12,73,False
2012-02-19,82,False
2012-02-26,70,False
2012-03-04,71,False
2012-03-11,83,False
2012-03-18,65,False
2012-03-25,41,False
2012-04-01,75,False
2012-04-08,68,False
2012-04-15,83,False
2012-04-22,70,False
2012-04-29,67,False
2012-05-06,77,False
2012-05-13,72,False
2012-05-20,90,False
2012-05-27,66,False
2012-06-03,76,False
2012-06-10,77,False
2012-06-17,59,False
2012-06-24,76,False
2012-07-01,73,False
2012-07-08,58,False
2012-07-15,100,False
2012-07-22,76,False
2012-07-29,68,False
2012-08-05,72,False
2012-08-12,60,False
2012-08-19,77,False
2012-08-26,64,False
2012-09-02,75,False
2012-09-09,79,False
2012-09-16,73,False
2012-09-23,72,False
2012-09-30,90,False
2012-10-07,82,False
2012-10-14,74,False
2012-10-21,87,False
2012-10-28,72,False
2012-11-04,85,False
2012-11-11,84,False
2012-11-18,82,False
2012-11-25,76,False
2012-12-02,66,False
2012-12-09,89,False
2012-12-16,77,False
2012-12-23,54,False
2012-12-30,81,False
