date,/m/06796,isPartial
2012-01-01,50,False
2012-01-08,87,False
2012-01-15,100,False
2012-01-22,79,False
2012-01-29,88,False
2012-02-05,69,False
2012-02-12,71,False
2012-02-19,84,False
2012-02-26,80,False
2012-03-04,72,False
2012-03-11,61,False
2012-03-18,69,False
2012-03-25,72,False
2012-04-01,48,False
2012-04-08,83,False
2012-04-15,89,False
2012-04-22,73,False
2012-04-29,85,False
2012-05-06,65,False
2012-05-13,71,False
2012-05-20,74,False
2012-05-27,87,False
2012-06-03,88,False
2012-06-10,75,False
2012-06-17,81,False
2012-06-24,63,False
2012-07-01,95,False
2012-07-08,59,False
2012-07-15,52,False
2012-07-22,70,False
2012-07-29,72,False
2012-08-05,70,False
2012-08-12,47,False
2012-08-19,83,False
2012-08-26,65,False
2012-09-02,86,False
2012-09-09,86,False
2012-09-16,82,False
2012-09-23,78,False
2012-09-30,93,False
2012-10-07,79,False
2012-10-14,92,False
2012-10-21,70,False
2012-10-28,72,False
2012-11-04,48,False
2012-11-11,75,False
2012-11-18,78,False
2012-11-25,68,False
2012-12-02,76,False
2012-12-09,76,False
2012-12-16,68,False
2012-12-23,52,False
2012-12-30,61,False
