date,/m/06796,isPartial
2012-01-01,75,False
2012-01-08,76,False
2012-01-15,55,False
2012-01-22,83,False
2012-01-29,72,False
2012-02-05,79,False
2012-02-12,59,False
2012-02-19,53,False
2012-02-26,64,False
2012-03-04,66,False
2012-03-11,78,False
2012-03-18,67,False
2012-03-25,74,False
2012-04-01,64,False
2012-04-08,65,False
2012-04-15,72,False
2012-04-22,62,False
2012-04-29,62,False
2012-05-06,75,False
2012-05-13,67,False
2012-05-20,77,False
2012-05-27,52,False
2012-06-03,67,False
2012-06-10,73,False
2012-06-17,73,False
2012-06-24,62,False
2012-07-01,60,False
2012-07-08,56,False
2012-07-15,55,False
2012-07-22,42,False
2012-07-29,62,False
2012-08-05,46,False
2012-08-12,54,False
2012-08-19,66,False
2012-08-26,75,False
2012-09-02,100,False
2012-09-09,68,False
2012-09-16,71,False
2012-09-23,75,False
2012-09-30,65,False
2012-10-07,75,False
2012-10-14,66,False
2012-10-21,64,False
2012-10-28,59,False
2012-11-04,57,False
2012-11-11,63,False
2012-11-18,65,False
2012-11-25,62,False
2012-12-02,53,False
2012-12-09,55,False
2012-12-16,50,False
2012-12-23,38,False
2012-12-30,51,False
