date,/m/0k_9,isPartial
2012-01-01,92,False
2012-01-08,73,False
2012-01-15,78,False
2012-01-22,72,False
2012-01-29,90,False
2012-02-05,43,False
2012-02-12,46,False
2012-02-19,75,False
2012-02-26,69,False
2012-03-04,62,False
2012-03-11,80,False
2012-03-18,88,False
2012-03-25,84,False
2012-04-01,61,False
2012-04-08,52,False
2012-04-15,83,False
2012-04-22,82,False
2012-04-29,63,False
2012-05-06,76,False
2012-05-13,83,False
2012-05-20,96,False
2012-05-27,59,False
2012-06-03,51,False
2012-06-10,100,False
2012-06-17,87,False
2012-06-24,77,False
2012-07-01,75,False
2012-07-08,58,False
2012-07-15,97,False
2012-07-22,58,False
2012-07-29,72,False
2012-08-05,63,False
2012-08-12,58,False
2012-08-19,83,False
2012-08-26,42,False
2012-09-02,65,False
2012-09-09,59,False
2012-09-16,50,False
2012-09-23,60,False
2012-09-30,77,False
2012-10-07,79,False
2012-10-14,63,False
2012-10-21,72,False
2012-10-28,79,False
2012-11-04,82,False
2012-11-11,76,False
2012-11-18,69,False
2012-11-25,77,False
2012-12-02,66,False
2012-12-09,44,False
2012-12-16,66,False
2012-12-23,26,False
2012-12-30,66,False
