date,/m/03f_cb,isPartial
2012-01-01,76,False
2012-01-08,82,False
2012-01-15,64,False
2012-01-22,59,False
2012-01-29,72,False
2012-02-05,57,False
2012-02-12,81,False
2012-02-19,60,False
2012-02-26,100,False
2012-03-04,84,False
2012-03-11,90,False
2012-03-18,75,False
2012-03-25,75,False
2012-04-01,65,False
2012-04-08,83,False
2012-04-15,72,False
2012-04-22,78,False
2012-04-29,74,False
2012-05-06,83,False
2012-05-13,80,False
2012-05-20,75,False
2012-05-27,67,False
2012-06-03,69,False
2012-06-10,85,False
2012-06-17,54,False
2012-06-24,68,False
2012-07-01,75,False
2012-07-08,69,False
2012-07-15,64,False
2012-07-22,59,False
2012-07-29,61,False
2012-08-05,71,False
2012-08-12,79,False
2012-08-19,66,False
2012-08-26,73,False
2012-09-02,61,False
2012-09-09,73,False
2012-09-16,71,False
2012-09-23,78,False
2012-09-30,75,False
2012-10-07,74,False
2012-10-14,77,False
2012-10-21,78,False
2012-10-28,75,False
2012-11-04,80,False
2012-11-11,82,False
2012-11-18,95,False
2012-11-25,93,False
2012-12-02,84,False
2012-12-09,73,False
2012-12-16,73,False
2012-12-23,62,False
2012-12-30,97,False
