date,/m/0k_9,isPartial
2012-01-01,75,False
2012-01-08,79,False
2012-01-15,69,False
2012-01-22,77,False
2012-01-29,67,False
2012-02-05,71,False
2012-02-12,71,False
2012-02-19,76,False
2012-02-26,77,False
2012-03-04,69,False
2012-03-11,83,False
2012-03-18,76,False
2012-03-25,77,False
2012-04-01,75,False
2012-04-08,78,False
2012-04-15,77,False
2012-04-22,76,False
2012-04-29,78,False
2012-05-06,75,False
2012-05-13,76,False
2012-05-20,80,False
2012-05-27,75,False
2012-06-03,75,False
2012-06-10,79,False
2012-06-17,75,False
2012-06-24,76,False
2012-07-01,85,False
2012-07-08,77,False
2012-07-15,80,False
2012-07-22,71,False
2012-07-29,77,False
2012-08-05,81,False
2012-08-12,84,False
2012-08-19,75,False
2012-08-26,81,False
2012-09-02,82,False
2012-09-09,83,False
2012-09-16,76,False
2012-09-23,77,False
2012-09-30,77,False
2012-10-07,85,False
2012-10-14,78,False
2012-10-21,81,False
2012-10-28,94,False
2012-11-04,100,False
2012-11-11,89,False
2012-11-18,87,False
2012-11-25,80,False
2012-12-02,79,False
2012-12-09,71,False
2012-12-16,78,False
2012-12-23,76,False
2012-12-30,94,False
