date,/m/03f_cb,isPartial
2019-12-29,87,False
2020-01-05,100,False
2020-01-12,70,False
2020-01-19,77,False
2020-01-26,79,False
2020-02-02,71,False
2020-02-09,59,False
2020-02-16,85,False
2020-02-23,84,False
2020-03-01,81,False
2020-03-08,63,False
2020-03-15,46,False
2020-03-22,50,False
2020-03-29,59,False
2020-04-05,61,False
2020-04-12,77,False
2020-04-19,59,False
2020-04-26,64,False
2020-05-03,72,False
2020-05-10,69,False
2020-05-17,71,False
2020-05-24,63,False
2020-05-31,64,False
2020-06-07,75,False
2020-06-14,82,False
2020-06-21,58,False
2020-06-28,78,False
2020-07-05,95,False
2020-07-12,51,False
2020-07-19,66,False
2020-07-26,59,False
2020-08-02,57,False
2020-08-09,70,False
2020-08-16,72,False
2020-08-23,80,False
2020-08-30,68,False
2020-09-06,73,False
2020-09-13,58,False
2020-09-20,58,False
2020-09-27,76,False
2020-10-04,72,False
2020-10-11,75,False
2020-10-18,95,False
2020-10-25,82,False
2020-11-01,84,False
2020-11-08,83,False
2020-11-15,89,False
2020-11-22,78,False
2020-11-29,70,False
2020-12-06,89,False
2020-12-13,73,False
2020-12-20,69,False
2020-12-27,85,False
