date,/m/03f_cb,isPartial
2019-12-29,100,False
2020-01-05,97,False
2020-01-12,94,False
2020-01-19,92,False
2020-01-26,89,False
2020-02-02,83,False
2020-02-09,88,False
2020-02-16,95,False
2020-02-23,90,False
2020-03-01,81,False
2020-03-08,78,False
2020-03-15,57,False
2020-03-22,69,False
2020-03-29,69,False
2020-04-05,73,False
2020-04-12,78,False
2020-04-19,74,False
2020-04-26,80,False
2020-05-03,78,False
2020-05-10,80,False
2020-05-17,83,False
2020-05-24,87,False
2020-05-31,81,False
2020-06-07,84,False
2020-06-14,81,False
2020-06-21,75,False
2020-06-28,87,False
2020-07-05,88,False
2020-07-12,86,False
2020-07-19,87,False
2020-07-26,82,False
2020-08-02,81,False
2020-08-09,75,False
2020-08-16,82,False
2020-08-23,61,False
2020-08-30,58,False
2020-09-06,61,False
2020-09-13,35,False
2020-09-20,29,False
2020-09-27,10,False
2020-10-04,11,False
2020-10-11,10,False
2020-10-18,10,False
2020-10-25,9,False
2020-11-01,9,False
2020-11-08,12,False
2020-11-15,11,False
2020-11-22,10,False
2020-11-29,11,False
2020-12-06,10,False
2020-12-13,9,False
2020-12-20,9,False
2020-12-27,10,False
