date,/m/0k_9,isPartial
2019-12-29,68,False
2020-01-05,91,False
2020-01-12,65,False
2020-01-19,89,False
2020-01-26,39,False
2020-02-02,69,False
2020-02-09,83,False
2020-02-16,70,False
2020-02-23,55,False
2020-03-01,85,False
2020-03-08,78,False
2020-03-15,63,False
2020-03-22,58,False
2020-03-29,58,False
2020-04-05,69,False
2020-04-12,76,False
2020-04-19,75,False
2020-04-26,79,False
2020-05-03,61,False
2020-05-10,76,False
2020-05-17,73,False
2020-05-24,78,False
2020-05-31,73,False
2020-06-07,89,False
2020-06-14,66,False
2020-06-21,74,False
2020-06-28,71,False
2020-07-05,62,False
2020-07-12,61,False
2020-07-19,79,False
2020-07-26,74,False
2020-08-02,68,False
2020-08-09,75,False
2020-08-16,76,False
2020-08-23,78,False
2020-08-30,66,False
2020-09-06,99,False
2020-09-13,87,False
2020-09-20,92,False
2020-09-27,66,False
2020-10-04,66,False
2020-10-11,58,False
2020-10-18,85,False
2020-10-25,73,False
2020-11-01,74,False
2020-11-08,90,False
2020-11-15,65,False
2020-11-22,84,False
2020-11-29,69,False
2020-12-06,83,False
2020-12-13,72,False
2020-12-20,96,False
2020-12-27,100,False
