date,/m/0k_9,isPartial
2019-12-29,65,False
2020-01-05,60,False
2020-01-12,73,False
2020-01-19,58,False
2020-01-26,65,False
2020-02-02,63,False
2020-02-09,64,False
2020-02-16,65,False
2020-02-23,52,False
2020-03-01,59,False
2020-03-08,45,False
2020-03-15,51,False
2020-03-22,56,False
2020-03-29,64,False
2020-04-05,55,False
2020-04-12,86,False
2020-04-19,42,False
2020-04-26,56,False
2020-05-03,64,False
2020-05-10,72,False
2020-05-17,66,False
2020-05-24,64,False
2020-05-31,66,False
2020-06-07,62,False
2020-06-14,54,False
2020-06-21,44,False
2020-06-28,79,False
2020-07-05,62,False
2020-07-12,61,False
2020-07-19,71,False
2020-07-26,50,False
2020-08-02,48,False
2020-08-09,63,False
2020-08-16,82,False
2020-08-23,72,False
2020-08-30,85,False
2020-09-06,74,False
2020-09-13,65,False
2020-09-20,78,False
2020-09-27,62,False
2020-10-04,69,False
2020-10-11,56,False
2020-10-18,55,False
2020-10-25,70,False
2020-11-01,74,False
2020-11-08,56,False
2020-11-15,86,False
2020-11-22,69,False
2020-11-29,65,False
2020-12-06,100,False
2020-12-13,72,False
2020-12-20,80,False
2020-12-27,64,False
