date,/m/03f_cb,isPartial
2019-12-29,74,False
2020-01-05,61,False
2020-01-12,49,False
2020-01-19,53,False
2020-01-26,59,False
2020-02-02,49,False
2020-02-09,59,False
2020-02-16,66,False
2020-02-23,53,False
2020-03-01,49,False
2020-03-08,49,False
2020-03-15,40,False
2020-03-22,46,False
2020-03-29,52,False
2020-04-05,48,False
2020-04-12,53,False
2020-04-19,62,False
2020-04-26,72,False
2020-05-03,64,False
2020-05-10,57,False
2020-05-17,59,False
2020-05-24,72,False
2020-05-31,60,False
2020-06-07,56,False
2020-06-14,79,False
2020-06-21,54,False
2020-06-28,53,False
2020-07-05,60,False
2020-07-12,48,False
2020-07-19,52,False
2020-07-26,49,False
2020-08-02,51,False
2020-08-09,44,False
2020-08-16,64,False
2020-08-23,49,False
2020-08-30,46,False
2020-09-06,50,False
2020-09-13,49,False
2020-09-20,76,False
2020-09-27,51,False
2020-10-04,71,False
2020-10-11,55,False
2020-10-18,61,False
2020-10-25,56,False
2020-11-01,100,False
2020-11-08,75,False
2020-11-15,67,False
2020-11-22,69,False
2020-11-29,76,False
2020-12-06,74,False
2020-12-13,56,False
2020-12-20,59,False
2020-12-27,59,False
