date,/m/06796,isPartial
2015-12-27,68,False
2016-01-03,77,False
2016-01-10,94,False
2016-01-17,89,False
2016-01-24,75,False
2016-01-31,85,False
2016-02-07,84,False
2016-02-14,81,False
2016-02-21,82,False
2016-02-28,86,False
2016-03-06,93,False
2016-03-13,99,False
2016-03-20,67,False
2016-03-27,69,False
2016-04-03,84,False
2016-04-10,79,False
2016-04-17,79,False
2016-04-24,80,False
2016-05-01,75,False
2016-05-08,84,False
2016-05-15,78,False
2016-05-22,67,False
2016-05-29,81,False
2016-06-05,79,False
2016-06-12,69,False
2016-06-19,66,False
2016-06-26,66,False
2016-07-03,75,False
2016-07-10,68,False
2016-07-17,70,False
2016-07-24,64,False
2016-07-31,54,False
2016-08-07,66,False
2016-08-14,59,False
2016-08-21,70,False
2016-08-28,78,False
2016-09-04,75,False
2016-09-11,82,False
2016-09-18,100,False
2016-09-25,81,False
2016-10-02,97,False
2016-10-09,80,False
2016-10-16,87,False
2016-10-23,62,False
2016-10-30,78,False
2016-11-06,85,False
2016-11-13,82,False
2016-11-20,76,False
2016-11-27,84,False
2016-12-04,65,False
2016-12-11,63,False
2016-12-18,60,False
2016-12-25,55,False
