date,/m/06796,isPartial
2015-12-27,46,False
2016-01-03,67,False
2016-01-10,92,False
2016-01-17,74,False
2016-01-24,76,False
2016-01-31,94,False
2016-02-07,88,False
2016-02-14,81,False
2016-02-21,72,False
2016-02-28,78,False
2016-03-06,67,False
2016-03-13,73,False
2016-03-20,62,False
2016-03-27,88,False
2016-04-03,74,False
2016-04-10,72,False
2016-04-17,75,False
2016-04-24,85,False
2016-05-01,63,False
2016-05-08,74,False
2016-05-15,76,False
2016-05-22,84,False
2016-05-29,51,False
2016-06-05,81,False
2016-06-12,65,False
2016-06-19,38,False
2016-06-26,56,False
2016-07-03,46,False
2016-07-10,42,False
2016-07-17,50,False
2016-07-24,44,False
2016-07-31,69,False
2016-08-07,58,False
2016-08-14,63,False
2016-08-21,64,False
2016-08-28,66,False
2016-09-04,58,False
2016-09-11,70,False
2016-09-18,83,False
2016-09-25,89,False
2016-10-02,80,False
2016-10-09,80,False
2016-10-16,100,False
2016-10-23,76,False
2016-10-30,59,False
2016-11-06,51,False
2016-11-13,62,False
2016-11-20,73,False
2016-11-27,62,False
2016-12-04,60,False
2016-12-11,55,False
2016-12-18,32,False
2016-12-25,44,False
