date,/m/0jgxn,isPartial
2015-12-27,48,False
2016-01-03,58,False
2016-01-10,0,False
2016-01-17,50,False
2016-01-24,0,False
2016-01-31,50,False
2016-02-07,80,False
2016-02-14,0,False
2016-02-21,56,False
2016-02-28,45,False
2016-03-06,53,False
2016-03-13,0,False
2016-03-20,62,False
2016-03-27,0,False
2016-04-03,0,False
2016-04-10,0,False
2016-04-17,0,False
2016-04-24,68,False
2016-05-01,0,False
2016-05-08,55,False
2016-05-15,61,False
2016-05-22,55,False
2016-05-29,0,False
2016-06-05,0,False
2016-06-12,0,False
2016-06-19,69,False
2016-06-26,62,False
2016-07-03,0,False
2016-07-10,0,False
2016-07-17,0,False
2016-07-24,0,False
2016-07-31,0,False
2016-08-07,0,False
2016-08-14,0,False
2016-08-21,0,False
2016-08-28,0,False
2016-09-04,60,False
2016-09-11,0,False
2016-09-18,0,False
2016-09-25,71,False
2016-10-02,0,False
2016-10-09,67,False
2016-10-16,0,False
2016-10-23,56,False
2016-10-30,65,False
2016-11-06,93,False
2016-11-13,61,False
2016-11-20,100,False
2016-11-27,96,False
2016-12-04,71,False
2016-12-11,79,False
2016-12-18,77,False
2016-12-25,64,False
