date,/m/06796,isPartial
2015-12-27,48,False
2016-01-03,88,False
2016-01-10,98,False
2016-01-17,96,False
2016-01-24,96,False
2016-01-31,99,False
2016-02-07,92,False
2016-02-14,100,False
2016-02-21,95,False
2016-02-28,89,False
2016-03-06,98,False
2016-03-13,91,False
2016-03-20,78,False
2016-03-27,80,False
2016-04-03,97,False
2016-04-10,98,False
2016-04-17,91,False
2016-04-24,94,False
2016-05-01,73,False
2016-05-08,87,False
2016-05-15,81,False
2016-05-22,87,False
2016-05-29,91,False
2016-06-05,86,False
2016-06-12,89,False
2016-06-19,84,False
2016-06-26,82,False
2016-07-03,86,False
2016-07-10,84,False
2016-07-17,79,False
2016-07-24,86,False
2016-07-31,83,False
2016-08-07,76,False
2016-08-14,73,False
2016-08-21,77,False
2016-08-28,89,False
2016-09-04,88,False
2016-09-11,87,False
2016-09-18,90,False
2016-09-25,87,False
2016-10-02,83,False
2016-10-09,88,False
2016-10-16,90,False
2016-10-23,88,False
2016-10-30,76,False
2016-11-06,71,False
2016-11-13,66,False
2016-11-20,68,False
2016-11-27,65,False
2016-12-04,59,False
2016-12-11,62,False
2016-12-18,44,False
2016-12-25,39,False
