date,/m/0k_9,isPartial
2015-12-27,45,False
2016-01-03,58,False
2016-01-10,100,False
2016-01-17,88,False
2016-01-24,63,False
2016-01-31,85,False
2016-02-07,97,False
2016-02-14,68,False
2016-02-21,58,False
2016-02-28,56,False
2016-03-06,48,False
2016-03-13,85,False
2016-03-20,55,False
2016-03-27,59,False
2016-04-03,68,False
2016-04-10,85,False
2016-04-17,71,False
2016-04-24,76,False
2016-05-01,74,False
2016-05-08,52,False
2016-05-15,57,False
2016-05-22,65,False
2016-05-29,31,False
2016-06-05,53,False
2016-06-12,59,False
2016-06-19,52,False
2016-06-26,50,False
2016-07-03,46,False
2016-07-10,62,False
2016-07-17,80,False
2016-07-24,56,False
2016-07-31,34,False
2016-08-07,56,False
2016-08-14,57,False
2016-08-21,70,False
2016-08-28,34,False
2016-09-04,80,False
2016-09-11,54,False
2016-09-18,54,False
2016-09-25,59,False
2016-10-02,48,False
2016-10-09,55,False
2016-10-16,73,False
2016-10-23,72,False
2016-10-30,76,False
2016-11-06,68,False
2016-11-13,58,False
2016-11-20,65,False
2016-11-27,67,False
2016-12-04,63,False
2016-12-11,62,False
2016-12-18,0,False
2016-12-25,62,False
