date,/m/06796,isPartial
2015-12-27,39,False
2016-01-03,93,False
2016-01-10,60,False
2016-01-17,56,False
2016-01-24,54,False
2016-01-31,38,False
2016-02-07,74,False
2016-02-14,98,False
2016-02-21,67,False
2016-02-28,95,False
2016-03-06,97,False
2016-03-13,67,False
2016-03-20,76,False
2016-03-27,69,False
2016-04-03,72,False
2016-04-10,44,False
2016-04-17,84,False
2016-04-24,100,False
2016-05-01,45,False
2016-05-08,83,False
2016-05-15,64,False
2016-05-22,67,False
2016-05-29,42,False
2016-06-05,62,False
2016-06-12,65,False
2016-06-19,57,False
2016-06-26,69,False
2016-07-03,44,False
2016-07-10,41,False
2016-07-17,67,False
2016-07-24,39,False
2016-07-31,64,False
2016-08-07,0,False
2016-08-14,66,False
2016-08-21,47,False
2016-08-28,54,False
2016-09-04,65,False
2016-09-11,40,False
2016-09-18,84,False
2016-09-25,61,False
2016-10-02,45,False
2016-10-09,74,False
2016-10-16,66,False
2016-10-23,59,False
2016-10-30,81,False
2016-11-06,73,False
2016-11-13,64,False
2016-11-20,51,False
2016-11-27,46,False
2016-12-04,46,False
2016-12-11,0,False
2016-12-18,44,False
2016-12-25,0,False
