date,/m/06796,isPartial
2009-12-27,58,False
2010-01-03,48,False
2010-01-10,75,False
2010-01-17,81,False
2010-01-24,64,False
2010-01-31,73,False
2010-02-07,59,False
2010-02-14,80,False
2010-02-21,72,False
2010-02-28,54,False
2010-03-07,80,False
2010-03-14,70,False
2010-03-21,59,False
2010-03-28,78,False
2010-04-04,76,False
2010-04-11,88,False
2010-04-18,54,False
2010-04-25,71,False
2010-05-02,74,False
2010-05-09,46,False
2010-05-16,100,False
2010-05-23,67,False
2010-05-30,67,False
2010-06-06,61,False
2010-06-13,67,False
2010-06-20,72,False
2010-06-27,64,False
2010-07-04,62,False
2010-07-11,47,False
2010-07-18,61,False
2010-07-25,72,False
2010-08-01,66,False
2010-08-08,65,False
2010-08-15,68,False
2010-08-22,54,False
2010-08-29,66,False
2010-09-05,82,False
2010-09-12,62,False
2010-09-19,75,False
2010-09-26,73,False
2010-10-03,62,False
2010-10-10,80,False
2010-10-17,69,False
2010-10-24,80,False
2010-10-31,74,False
2010-11-07,77,False
2010-11-14,84,False
2010-11-21,84,False
2010-11-28,62,False
2010-12-05,70,False
2010-12-12,96,False
2010-12-19,66,False
2010-12-26,39,False
